q_feature_0,q_feature_1,q_feature_2,q_feature_3,fire_occurred,Year
2.0244142435723185,0.14002514105669905,0.6390337733122484,1.086185779634594,0,2018.0
2.0273963371547836,1.309800867528814,0.5647536092332703,1.1073733793866694,1,2019.0
2.030378430737249,2.4795765940009287,0.49047344515429236,1.1285609791387445,0,2020.0
2.3431516815169973,0.12026081455371496,0.6881560088615012,1.2001647446550618,1,2018.0
2.1219509236597274,1.5783224285604633,1.362974983129802,0.8531204843100517,1,2019.0
2.2370244429620603,2.6039552112652613,0.9141452498771845,1.0584240141106698,0,2020.0
1.9307898795389207,0.19055630682656077,0.814128240375147,1.137352608687427,0,2018.0
2.2104564653646306,1.3354340198776087,0.6985941630639588,1.1340064291193643,1,2019.0
1.9367540667038514,2.5301077597707904,0.6655679122171909,1.1797278081915776,0,2020.0
1.9690992220045502,0.3117961806945371,1.1112948384475034,0.8896710893014567,0,2018.0
2.1219509236597274,1.5783224285604633,1.362974983129802,0.8531204843100517,1,2019.0
1.975063409169481,2.6513476336387667,0.9627345102895474,0.9320462888056072,0,2020.0
2.0371350204812018,0.32072813395748034,1.1593389640776934,0.9001939556353761,0,2018.0
2.040117114063667,1.4905038604295953,1.0850587999987154,0.9213815553874514,1,2019.0
2.0430992076461325,2.66027958690171,1.0107786359197373,0.9425691551395267,0,2020.0
1.482257405995088,0.18454499718678075,0.6996354076879266,1.0876163508080874,1,2018.0
1.3788348660801182,1.2722799519397496,0.41143845643553667,1.2236181032142492,1,2019.0
1.430425642040472,2.4839491348327423,0.4464674835700553,1.1883538354810794,0,2020.0
2.4620757691104784,0.4982577881147885,1.845722316342811,0.9234637164071983,0,2018.0
2.465057862692944,1.6680335145869034,1.7714421522638328,0.9446513161592734,0,2019.0
2.6279756532457204,2.8763006472709183,1.8214577654319013,0.88685122362037,1,2020.0
1.6992030245900287,0.4965339652226677,1.6441452855434386,0.804989015440854,0,2018.0
1.702185118172494,1.6663096916947826,1.5698651214644608,0.8261766151929293,1,2019.0
1.7051672117549594,2.8360854181668973,1.4955849573854827,0.8473642149450046,0,2020.0
1.8490150614218628,0.5933620923885603,1.875680287971925,0.5589426361274095,0,2018.0
1.8519971550043282,1.7631378188606752,1.801400123892947,0.5801302358794846,0,2019.0
1.8549792485867935,2.93291354533279,1.7271199598139688,0.60131783563156,0,2020.0
2.8787740519032523,0.3879230259787483,1.6300099257609533,1.0758243186276624,0,2018.0
2.881756145485718,1.5576987524508632,1.5557297616819752,1.0970119183797375,0,2019.0
2.884738239068183,2.7274744789229777,1.4814495976029973,1.118199518131813,0,2020.0
1.5212554139330197,0.4503364697284933,1.3586379373175959,0.613231145734527,0,2018.0
1.524237507515485,1.620112196200608,1.2843577732386178,0.6344187454866024,1,2019.0
1.5272196010979506,2.789887922672723,1.21007760915964,0.6556063452386776,0,2020.0
2.2335217826658873,0.5263640793709854,1.8116855888027723,0.741747502563221,0,2018.0
2.236503876248353,1.6961398058431005,1.7374054247237942,0.7629351023152964,0,2019.0
2.239485969830818,2.8659155323152152,1.6631252606448164,0.7841227020673716,0,2020.0
3.123009898429169,0.2855321214340536,1.4184729390829962,1.2547581389369205,0,2018.0
3.1259919920116346,1.4553078479061685,1.3441927750040181,1.2759457386889959,0,2019.0
3.1289740855941,2.625083574378283,1.2699126109250403,1.297133338441071,1,2020.0
2.9510416608999432,0.22022545345912325,1.1749976741545494,1.2730209973581266,0,2018.0
3.1415926535897922,1.3629942553262093,1.085710147226284,1.377425079092493,1,2019.0
2.76943694895749,2.5867838310083817,1.0414447088458803,1.2321797148799862,1,2020.0
3.0778837346165204,0.039756893251902126,0.7015868949264656,1.499588184273853,1,2018.0
2.9236603417870053,1.313270362130142,0.8715158018861727,1.3658839495769197,0,2019.0
2.76943694895749,2.5867838310083817,1.0414447088458803,1.2321797148799862,1,2020.0
1.5594292227820183,0.45549777345756315,1.3860223567777978,0.6189781679788618,0,2018.0
1.562411316364484,1.625273499929678,1.3117421926988198,0.6401657677309371,0,2019.0
1.5653934099469493,2.795049226401793,1.237462028619842,0.6613533674830123,1,2020.0
3.0778837346165204,0.039756893251902126,0.7015868949264656,1.499588184273853,1,2018.0
3.080865828198986,1.209532619724017,0.6273067308474876,1.5207757840259282,0,2019.0
3.0838479217814516,2.3793083461961317,0.5530265667685096,1.5419633837780036,0,2020.0
2.7379270299090375,0.5051904197919177,1.9182781103758746,0.9115130379160298,0,2018.0
2.7409091234915026,1.6749661462640324,1.8439979462968963,0.9327006376681051,0,2019.0
2.743891217073968,2.8447418727361473,1.7697177822179184,0.9538882374201804,1,2020.0
2.475634670610352,0.40513070488215397,1.5456309240236508,0.9398422965786453,0,2018.0
2.3924061700918644,1.5957194084100494,1.502239134717246,0.9139630158394572,1,2019.0
2.707961370348927,2.823639099286779,1.6975473840351827,0.9655338528111204,1,2020.0
2.1167870890563156,0.6959644931785677,2.2574043748387878,0.5295466942924549,0,2018.0
2.1197691826387812,1.8657402196506827,2.1831242107598094,0.5507342940445303,1,2019.0
2.1227512762212464,3.035515946122797,2.1088440466808316,0.5719218937966055,0,2020.0
2.8823705187986985,0.18721890372133854,1.0579855119376869,1.2875872182400356,0,2018.0
2.8853526123811637,1.3569946301934532,0.9837053478587088,1.3087748179921108,0,2019.0
2.76943694895749,2.5867838310083817,1.0414447088458803,1.2321797148799862,1,2020.0
2.045477192603409,0.5353865159572502,1.8545320880749514,0.8448662562748558,0,2018.0
2.0484592861858744,1.705162242429365,1.7802519239959733,0.8660538560269311,0,2019.0
2.05144137976834,2.87493796890148,1.7059717599169952,0.8872414557790064,1,2020.0
2.787068506478715,0.3537129790275759,1.5019312809761673,1.0849165856756415,1,2018.0
2.743451926587258,1.636109586598615,1.7338649213867694,0.9742382892570658,0,2019.0
2.699835346695801,2.9185061941696544,1.9657985617973717,0.86355999283849,1,2020.0
2.2223143950144646,0.5414909880586181,1.9392552173506292,0.9092640407649415,0,2018.0
2.2252964885969297,1.711266714530733,1.8649750532716514,0.9304516405170168,0,2019.0
2.2282785821793953,2.8810424410028475,1.7906948891926733,0.9516392402690921,0,2020.0
2.6249902306559005,0.3631622923104403,1.47523649643196,1.0275890016647082,1,2018.0
2.3384702681360006,1.679991496569134,1.7692231074374967,0.9067791007334118,0,2019.0
2.128221124919254,2.982324595642993,2.024178039703028,0.770109304327587,1,2020.0
2.6220114660807896,0.5367491943266887,1.9700180935898575,0.8444760241162195,0,2018.0
2.624993559663255,1.7065249207988034,1.8957379295108794,0.8656636238682948,0,2019.0
2.6279756532457204,2.8763006472709183,1.8214577654319013,0.88685122362037,1,2020.0
2.6030519391180613,0.3360219221217091,1.3904567511084436,1.0496657047022837,0,2018.0
2.6060340327005265,1.505797648593824,1.3161765870294657,1.0708533044543591,0,2019.0
2.609016126282992,2.6755733750659387,1.2418964229504876,1.0920409042064343,0,2020.0
2.232693702377662,0.5862429208541707,1.9824266723281299,0.6786409759521277,0,2018.0
2.2356757959601277,1.7560186473262855,1.9081465082491518,0.699828575704203,0,2019.0
2.238657889542593,2.9257943737984,1.8338663441701737,0.7210161754562783,1,2020.0
2.814208023083645,0.16648232653119077,0.9761851442521547,1.2894204795611284,0,2018.0
2.81719011666611,1.3362580530033055,0.9019049801731768,1.3106080793132038,0,2019.0
2.8201722102485753,2.5060337794754206,0.8276248160941987,1.3317956790652792,1,2020.0
2.2969527409617454,0.6048974342027327,2.0569877464628865,0.6778518442321113,0,2018.0
2.2999348345442105,1.7746731606748476,1.9827075823839087,0.6990394439841867,0,2019.0
2.302916928126676,2.9444488871469625,1.9084274183049306,0.7202270437362619,1,2020.0
2.3576061975791394,0.4802150870705073,1.7209812269218774,0.8264915329452139,1,2018.0
2.4927909254124296,1.678257867170713,1.7712194961768892,0.856671378282792,0,2019.0
2.6279756532457204,2.8763006472709183,1.8214577654319013,0.88685122362037,1,2020.0
1.9985088298226934,0.4439141049882134,1.4983674898722126,0.7595681229973995,0,2018.0
2.001490923405159,1.6136898314603283,1.4240873257932345,0.7807557227494748,0,2019.0
2.004473016987624,2.783465557932443,1.3498071617142564,0.8019433225015501,0,2020.0
2.6249902306559005,0.3631622923104403,1.47523649643196,1.0275890016647082,1,2018.0
2.4301457620999534,1.5992507079298042,1.572176153548014,1.0254794522039383,0,2019.0
2.433127855682419,2.769026434401919,1.4978959894690362,1.0466670519560135,0,2020.0
2.012861548187146,0.49405987922357686,1.8292873154401823,1.034111568901766,1,2018.0
2.1197691826387812,1.8657402196506827,2.1831242107598094,0.5507342940445303,1,2019.0
1.8672865087954473,3.0131656110933194,2.1451631327353557,0.8374837143837471,1,2020.0
2.045477192603409,0.5353865159572502,1.8545320880749514,0.8448662562748558,0,2018.0
2.0484592861858744,1.705162242429365,1.7802519239959733,0.8660538560269311,0,2019.0
2.05144137976834,2.87493796890148,1.7059717599169952,0.8872414557790064,1,2020.0
2.1167870890563156,0.6959644931785677,2.2574043748387878,0.5295466942924549,0,2018.0
2.1197691826387812,1.8657402196506827,2.1831242107598094,0.5507342940445303,1,2019.0
2.1227512762212464,3.035515946122797,2.1088440466808316,0.5719218937966055,0,2020.0
0.598450533959314,0.5575656381228662,2.38270307799983,1.2998745644679643,0,2018.0
0.6014326275417792,1.7273413645949809,2.308422913920852,1.3210621642200395,0,2019.0
0.6044147211242445,2.897117091067096,2.234142749841874,1.3422497639721147,1,2020.0
2.4511595673235944,0.4618097871799689,1.699401247827547,0.8731784205394546,0,2018.0
2.603343341912378,1.6187547013989727,1.6378933487165679,0.9514773560547388,1,2019.0
2.282340357215123,2.886522755550824,1.7930729836014738,0.8989755810301024,1,2020.0
2.2223143950144646,0.5414909880586181,1.9392552173506292,0.9092640407649415,0,2018.0
2.2252964885969297,1.711266714530733,1.8649750532716514,0.9304516405170168,0,2019.0
2.2282785821793953,2.8810424410028475,1.7906948891926733,0.9516392402690921,0,2020.0
2.379714483396541,0.43005045842115264,1.5850324151847563,0.8856238706739578,0,2018.0
2.382696576979006,1.5998261848932676,1.5107522511057783,0.906811470426033,1,2019.0
2.787947087452135,2.7709775513026402,1.5736370026384652,1.0442164820018707,1,2020.0
2.787068506478715,0.3537129790275759,1.5019312809761673,1.0849165856756415,1,2018.0
1.691482301507688,1.7517171881925822,1.971263993755434,0.927163939048053,0,2019.0
1.6944643950901535,2.921492914664697,1.896983829676456,0.9483515388001282,0,2020.0
1.479582314388774,0.633243102990516,2.07822665561673,0.7299937959701425,0,2018.0
2.1814689982713507,1.572684115421126,1.3665849207179237,0.8764486756241754,1,2019.0
1.1179488038191394,3.1401607637117284,2.3974812182623673,0.5782091465126622,1,2020.0
2.787068506478715,0.3537129790275759,1.5019312809761673,1.0849165856756415,1,2018.0
2.444084763713576,1.6294634547443139,1.678854716066343,1.0315006818258872,0,2019.0
2.4470668572960417,2.7992391812164286,1.6045745519873649,1.0526882815779623,0,2020.0
2.491383211257301,0.383036190271431,1.4877445831466003,0.9676447876881207,0,2018.0
2.382696576979006,1.5998261848932676,1.5107522511057783,0.906811470426033,1,2019.0
2.4973473984222316,2.7225876432156606,1.3391842549886441,1.0100199871922713,0,2020.0
2.6828873670749656,0.5236104009254825,1.9526562145635404,0.8760758170698187,0,2018.0
2.685869460657431,1.6933861273975976,1.8783760504845626,0.897263416821894,1,2019.0
2.6888515542398963,2.8631618538697126,1.8040958864055845,0.9184510165739693,0,2020.0
2.379714483396541,0.43005045842115264,1.5850324151847563,0.8856238706739578,0,2018.0
2.382696576979006,1.5998261848932676,1.5107522511057783,0.906811470426033,1,2019.0
2.3856786705614716,2.769601911365382,1.4364720870268002,0.9279990701781083,0,2020.0
2.4581338877836387,0.4539549494493873,1.6792776273518264,0.883464845787709,1,2018.0
2.203022423330352,1.6742850047999727,1.7191155991010487,0.8961173045499716,0,2019.0
2.05144137976834,2.87493796890148,1.7059717599169952,0.8872414557790064,1,2020.0
1.6147697982534668,0.470219553557923,1.526265276009117,0.7809906057423668,1,2018.0
1.6177518918359322,1.639995280030038,1.4519851119301392,0.8021782054944422,0,2019.0
1.6207339854183975,2.809771006502153,1.3777049478511612,0.8233658052465174,0,2020.0
2.2905015219159686,0.09027818630472417,0.585086575060434,1.2162423383398442,1,2018.0
2.06962508314472,1.3399542706535132,0.6994434176683456,1.1637272333898605,0,2019.0
1.9028545521901283,2.5793469341868818,0.786111500261209,1.0999612457252712,1,2020.0
1.920489471630503,0.15135042296022494,0.6903125688161235,1.1583359519963137,0,2018.0
1.9234715652129684,1.3211261494323399,0.6160324047371454,1.1795235517483889,0,2019.0
1.9264536587954337,2.4909018759044548,0.5417522406581674,1.2007111515004643,0,2020.0
2.1923439274697314,0.11463746019691756,0.622146267681216,1.1619579056155986,0,2018.0
2.1953260210521965,1.2844131866690325,0.5478661036022379,1.1831455053676738,1,2019.0
2.198308114634662,2.4541889131411474,0.4735859395232599,1.2043331051197492,0,2020.0
1.9582202043547916,0.1861413558274947,0.8113187708039336,1.1516771921663216,0,2018.0
1.9612022979372572,1.3559170822996096,0.7370386067249556,1.1728647919183968,0,2019.0
1.9641843915197226,2.5256928087717245,0.6627584426459775,1.1940523916704722,0,2020.0
1.6075668688406721,0.3028183522734731,1.0193703361494875,0.9055357374792614,1,2018.0
1.6105489624231375,1.4725940787455878,0.9450901720705094,0.9267233372313367,0,2019.0
1.6135310560056029,2.6423698052177027,0.8708100079915314,0.947910936983412,0,2020.0
1.2736961195686336,0.4396084189676752,1.529927895425764,0.9332041350023909,1,2018.0
1.276678213151099,1.6093841454397901,1.4556477313467862,0.9543917347544661,0,2019.0
1.2796603067335641,2.779159871911905,1.381367567267808,0.9755793345065414,0,2020.0
1.8771559233166075,0.14550309412593254,0.6059052368424145,1.0373623303286708,1,2018.0
1.880138016899073,1.3152788205980475,0.5316250727634365,1.058549930080746,0,2019.0
1.9001660286556132,2.4856090867615497,0.4645744964983778,1.0841411932776444,1,2020.0
1.4292551718800786,0.3163159072705952,1.274757731356841,1.1649722140481853,1,2018.0
1.432237265462544,1.4860916337427101,1.200477567277863,1.1861598138002607,0,2019.0
1.4352193590450093,2.655867360214825,1.1261974031988848,1.2073474135523359,0,2020.0
1.4697892845024834,0.3098180634653367,1.0419280625598046,0.9365728679030813,1,2018.0
1.4727713780849485,1.4795937899374516,0.9676478984808266,0.9577604676551565,0,2019.0
1.475753471667414,2.6493695164095667,0.8933677344018486,0.9789480674072318,0,2020.0
1.6045211907433536,0.6196778501023447,2.017805109416359,0.71823148690985,1,2018.0
1.6075032843258188,1.7894535765744595,1.9435249453373813,0.7394190866619252,0,2019.0
1.6104853779082844,2.959229303046574,1.869244781258403,0.7606066864140005,0,2020.0
2.6003612483299126,0.448978974926858,1.712173512795546,0.9302897563026635,0,2018.0
2.603343341912378,1.6187547013989727,1.6378933487165679,0.9514773560547388,1,2019.0
2.6063254354948437,2.7885304278710876,1.5636131846375898,0.9726649558068141,0,2020.0
1.2780980716688077,0.44440200528723484,1.6877716397137768,1.0736421120416788,1,2018.0
1.5963073349463994,1.5341316103225962,1.3284071125178072,1.1306954541557672,0,2019.0
2.263894145004302,2.5574581831941545,0.7902482274075977,1.115098581892864,1,2020.0
